name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Thiohalobacter sp. IOR34	3057176	S	61	1	62	0.00000
Thiohalobacter sp. COW1	2795687	S	15	5	20	0.00000
Thiohalobacter thiocyanaticus	585455	S	30	14	44	0.00000
Gilliamella sp. ESL0405	2704653	S	17	1	18	0.00000
Gilliamella apis	1970738	S	14	2	16	0.00000
Salinisphaera sp. LB1	2183911	S	43	0	43	0.00000
Immundisolibacter cernigliae	1810504	S	40	1	41	0.00000
endosymbiont of unidentified scaly snail isolate Monju	1248727	S	25	0	25	0.00000
Sulfurivermis fontis	1972068	S	25	0	25	0.00000
Steroidobacter denitrificans	465721	S	20	0	20	0.00000
Kangiella profundi	1561924	S	12	0	12	0.00000
Rhizobium sp. BG4	2613770	S	49	19	68	0.00001
Rhizobium sp. NZLR1	2731096	S	45	71	116	0.00001
Rhizobium sp. ACO-34A	1571470	S	28	11	39	0.00000
Rhizobium sp. CC-CFT758	2926709	S	25	8	33	0.00000
Rhizobium sp. 32-5/1	3019602	S	25	8	33	0.00000
Rhizobium sp. TH2	2775403	S	20	5	25	0.00000
Rhizobium sp. K102	2918527	S	16	56	72	0.00001
Rhizobium sp. SL42	2806346	S	16	6	22	0.00000
Rhizobium sp. CB3090	3039156	S	14	12	26	0.00000
Rhizobium sp. WYJ-E13	2849093	S	13	4	17	0.00000
Rhizobium leguminosarum	384	S	176	431	607	0.00005
Rhizobium rhizoryzae	451876	S	91	18	109	0.00001
Rhizobium ruizarguesonis	2081791	S	38	60	98	0.00001
Rhizobium etli	29449	S	25	30	55	0.00000
Rhizobium indicum	2583231	S	20	37	57	0.00000
Rhizobium daejeonense	240521	S	19	10	29	0.00000
Rhizobium lusitanum	293958	S	18	5	23	0.00000
Rhizobium gei	1395951	S	18	4	22	0.00000
Rhizobium sullae	50338	S	16	5	21	0.00000
Rhizobium phaseoli	396	S	16	18	34	0.00000
Rhizobium lentis	1138194	S	14	10	24	0.00000
Rhizobium gallicum	56730	S	11	13	24	0.00000
Agrobacterium tumefaciens	358	S	126	158	284	0.00002
Agrobacterium vaccinii	2735528	S	48	11	59	0.00000
Agrobacterium sp. RAC06	1842536	S	27	32	59	0.00000
Agrobacterium sp. T29	2580515	S	12	25	37	0.00000
Agrobacterium salinitolerans	1183413	S	31	32	63	0.00000
Agrobacterium vitis	373	S	22	22	44	0.00000
Agrobacterium pusense	648995	S	17	44	61	0.00000
Agrobacterium larrymoorei	160699	S	13	3	16	0.00000
Neorhizobium galegae	399	S	66	22	88	0.00001
Neorhizobium petrolearium	515361	S	13	6	19	0.00000
Pararhizobium sp. IMCC21322	3067903	S	27	1	28	0.00000
Pararhizobium sp. IMCC3301	3067904	S	27	1	28	0.00000
Pararhizobium sp. YC-54	2986920	S	12	5	17	0.00000
Allorhizobium pseudoryzae	379684	S	35	14	49	0.00000
Sinorhizobium fredii	380	S	98	84	182	0.00001
Sinorhizobium mexicanum	375549	S	73	22	95	0.00001
Sinorhizobium americanum	194963	S	55	31	86	0.00001
Sinorhizobium sojae	716925	S	30	16	46	0.00000
Sinorhizobium medicae	110321	S	26	12	38	0.00000
Sinorhizobium meliloti	382	S	25	34	59	0.00000
Sinorhizobium sp. BG8	2613773	S	14	3	17	0.00000
Sinorhizobium sp. RAC02	1842534	S	11	5	16	0.00000
Sinorhizobium terangae	110322	S	20	6	26	0.00000
Ensifer adhaerens	106592	S	25	9	34	0.00000
Ensifer canadensis	555315	S	12	4	16	0.00000
Shinella sp. XGS7	2877941	S	77	20	97	0.00001
Shinella sp. H4-D48	2925841	S	18	23	41	0.00000
Shinella sp. HZN7	879274	S	16	21	37	0.00000
Shinella sp. PSBB067	2715959	S	13	17	30	0.00000
Shinella zoogloeoides	352475	S	99	152	251	0.00002
Shinella oryzae	2871820	S	12	15	27	0.00000
Candidatus Liberibacter solanacearum	556287	S	83	5	88	0.00001
uncultured Gellertiella sp.	2040489	S	23	9	32	0.00000
Ciceribacter thiooxidans	1969821	S	21	6	27	0.00000
Georhizobium profundi	2341112	S	18	9	27	0.00000
Bradyrhizobium sp. CCBAU 53421	1325120	S	87	68	155	0.00001
Bradyrhizobium sp. Ash2021	2954771	S	48	16	64	0.00000
Bradyrhizobium sp. CCBAU 51753	1325100	S	44	26	70	0.00001
Bradyrhizobium sp. 186	2782654	S	43	34	77	0.00001
Bradyrhizobium sp. CB3481	3039158	S	41	28	69	0.00001
Bradyrhizobium sp. WD16	1521768	S	38	13	51	0.00000
Bradyrhizobium sp.	376	S	34	154	188	0.00001
Bradyrhizobium sp. 1(2017)	1404888	S	33	27	60	0.00000
Bradyrhizobium sp. BTAi1	288000	S	32	16	48	0.00000
Bradyrhizobium sp. CB1024	2976823	S	30	32	62	0.00000
Bradyrhizobium sp. CIAT3101	439387	S	25	14	39	0.00000
Bradyrhizobium sp. NP1	3049772	S	22	7	29	0.00000
Bradyrhizobium sp. 6(2017)	1197460	S	20	18	38	0.00000
Bradyrhizobium sp. SK17	2057741	S	19	16	35	0.00000
Bradyrhizobium sp. CB1717	3039154	S	18	36	54	0.00000
Bradyrhizobium sp. CCBAU 51765	1325102	S	15	43	58	0.00000
Bradyrhizobium sp. 62B	2898442	S	14	56	70	0.00001
Bradyrhizobium genosp. L	83637	S	14	8	22	0.00000
Bradyrhizobium sp. sBnM-33	2831780	S	13	6	19	0.00000
Bradyrhizobium sp. NDS-1	3080014	S	12	11	23	0.00000
Bradyrhizobium sp. 191	2782659	S	12	39	51	0.00000
Bradyrhizobium sp. ORS 278	114615	S	10	6	16	0.00000
Bradyrhizobium sp. A19	2898149	S	10	4	14	0.00000
Bradyrhizobium sediminis	2840469	S	136	53	189	0.00001
Bradyrhizobium arachidis	858423	S	99	154	253	0.00002
Bradyrhizobium diazoefficiens	1355477	S	78	142	220	0.00002
Bradyrhizobium elkanii	29448	S	49	91	140	0.00001
Bradyrhizobium erythrophlei	1437360	S	39	7	46	0.00000
Bradyrhizobium symbiodeficiens	1404367	S	33	62	95	0.00001
Bradyrhizobium oligotrophicum	44255	S	31	10	41	0.00000
Bradyrhizobium septentrionale	1404411	S	30	26	56	0.00000
Bradyrhizobium daqingense	993502	S	22	18	40	0.00000
Bradyrhizobium icense	1274631	S	21	6	27	0.00000
Bradyrhizobium roseus	3056648	S	18	5	23	0.00000
Bradyrhizobium japonicum	375	S	18	24	42	0.00000
Bradyrhizobium canariense	255045	S	17	30	47	0.00000
Bradyrhizobium betae	244734	S	15	36	51	0.00000
Bradyrhizobium cosmicum	1404864	S	13	7	20	0.00000
Bradyrhizobium vignae	1549949	S	13	6	19	0.00000
Bradyrhizobium guangzhouense	1325095	S	12	9	21	0.00000
Bradyrhizobium prioritasuperba	2854389	S	11	2	13	0.00000
Bradyrhizobium guangxiense	1325115	S	10	8	18	0.00000
Bradyrhizobium paxllaeri	190148	S	10	3	13	0.00000
Rhodopseudomonas palustris	1076	S	177	80	257	0.00002
Rhodopseudomonas sp. BAL398	3034676	S	28	17	45	0.00000
Rhodopseudomonas sp. P2A-2r	2991972	S	13	5	18	0.00000
Tardiphaga sp. 709	3076039	S	91	62	153	0.00001
[Pseudomonas] carboxydohydrogena	290	S	35	18	53	0.00000
Afipia sp. GAS231	1882747	S	28	29	57	0.00000
Afipia carboxidovorans	40137	S	13	0	13	0.00000
Variibacter gotjawalensis	1333996	S	78	14	92	0.00001
Nitrobacter hamburgensis	912	S	10	4	14	0.00000
Mesorhizobium sp. DCY119	2108445	S	112	62	174	0.00001
Mesorhizobium sp. NBSH29	2654249	S	80	16	96	0.00001
Mesorhizobium sp. PAMC28654	2880934	S	76	63	139	0.00001
Mesorhizobium sp. B1-1-8	2589976	S	55	65	120	0.00001
Mesorhizobium sp. B2-1-8	2589967	S	42	64	106	0.00001
Mesorhizobium sp. 8	2584466	S	41	25	66	0.00000
Mesorhizobium sp. INR15	2654248	S	36	24	60	0.00000
Mesorhizobium sp. WR6	3074855	S	32	10	42	0.00000
Mesorhizobium sp. AA22	1854057	S	23	66	89	0.00001
Mesorhizobium sp. M1D.F.Ca.ET.043.01.1.1	2493669	S	21	74	95	0.00001
Mesorhizobium sp. Pch-S	2082387	S	16	5	21	0.00000
Mesorhizobium sp. J8	2777475	S	12	21	33	0.00000
Mesorhizobium sp. 131-2-1	2744518	S	12	32	44	0.00000
Mesorhizobium sp. NZP2077	2483404	S	12	23	35	0.00000
Mesorhizobium sp. AR07	2865838	S	11	19	30	0.00000
Mesorhizobium sp. B2-1-1	2589974	S	10	9	19	0.00000
Mesorhizobium sp. M7D.F.Ca.US.005.01.1.1	2493678	S	10	18	28	0.00000
Mesorhizobium huakuii	28104	S	29	58	87	0.00001
Mesorhizobium terrae	2725666	S	25	13	38	0.00000
Mesorhizobium opportunistum	593909	S	24	29	53	0.00000
Mesorhizobium loti	381	S	18	92	110	0.00001
Phyllobacterium sp. T1018	555316	S	55	26	81	0.00001
Phyllobacterium sp. 628	2718938	S	10	5	15	0.00000
Phyllobacterium zundukense	1867719	S	10	2	12	0.00000
Aquibium microcysteis	675281	S	66	31	97	0.00001
Aquibium oceanicum	1670800	S	15	6	21	0.00000
Nitratireductor sp.	1872084	S	24	9	33	0.00000
Nitratireductor sp. OM-1	1756988	S	13	4	17	0.00000
Nitratireductor mangrovi	2599600	S	13	6	19	0.00000
Chelativorans sp. AA-79	3028735	S	64	29	93	0.00001
Oricola thermophila	2742145	S	50	15	65	0.00000
Roseitalea porphyridii	1852022	S	47	20	67	0.00001
Salaquimonas pukyongi	2712698	S	31	5	36	0.00000
Hoeflea phototrophica	244596	S	14	3	17	0.00000
Hoeflea sp. IMCC20628	1620421	S	11	2	13	0.00000
Methylobacterium nodulans	114616	S	128	32	160	0.00001
Methylobacterium sp. AMS5	925818	S	39	25	64	0.00000
Methylobacterium sp. FF17	2984843	S	36	10	46	0.00000
Methylobacterium sp. NMS14P	2894310	S	14	16	30	0.00000
Methylobacterium sp. WL1	2603276	S	11	4	15	0.00000
Methylobacterium brachiatum	269660	S	64	40	104	0.00001
Methylobacterium mesophilicum	39956	S	45	19	64	0.00000
Methylobacterium terrae	2202827	S	45	37	82	0.00001
Methylobacterium indicum	1775910	S	42	36	78	0.00001
Methylobacterium durans	2202825	S	42	12	54	0.00000
Methylobacterium aquaticum	270351	S	29	22	51	0.00000
Methylobacterium currus	2051553	S	27	19	46	0.00000
Methylobacterium organophilum	410	S	24	12	36	0.00000
Methylobacterium radiodurans	2202828	S	21	8	29	0.00000
Microvirga ossetica	1882682	S	84	62	146	0.00001
Microvirga terrae	2740529	S	30	30	60	0.00000
Microvirga sp. 17 mud 1-3	2082949	S	14	9	23	0.00000
Microvirga sp. VF16	2807101	S	11	7	18	0.00000
Microvirga thermotolerans	2651334	S	12	10	22	0.00000
Microvirga lotononidis	864069	S	11	12	23	0.00000
Methylorubrum populi	223967	S	44	31	75	0.00001
Methylorubrum extorquens	408	S	22	23	45	0.00000
Methylorubrum sp. B1-46	2897334	S	19	8	27	0.00000
Devosia sp. JXJ CY 41	2917991	S	49	13	62	0.00000
Devosia sp. YIM 151766	3017325	S	41	22	63	0.00000
Devosia sp. G20-9	3026418	S	40	5	45	0.00000
Devosia sp. SD17-2	2976459	S	33	12	45	0.00000
Devosia sp. 1566	2499144	S	19	4	23	0.00000
Devosia sp. SL43	2806348	S	17	4	21	0.00000
Devosia sp.	1871048	S	13	3	16	0.00000
Devosia sp. FJ2-5-3	2976680	S	11	3	14	0.00000
Devosia sp. J2-20	3026161	S	10	2	12	0.00000
Devosia salina	2860336	S	84	44	128	0.00001
Devosia ginsengisoli	400770	S	45	15	60	0.00000
Devosia neptuniae	191302	S	24	5	29	0.00000
Devosia rhizoryzae	2774137	S	16	3	19	0.00000
Devosia oryziradicis	2801335	S	14	4	18	0.00000
Pelagibacterium sp. YIM 151497	2984530	S	30	12	42	0.00000
Pelagibacterium sp. 26DY04	2967130	S	23	30	53	0.00000
Pelagibacterium sp. H642	1881069	S	19	15	34	0.00000
Pelagibacterium halotolerans	531813	S	22	6	28	0.00000
Paradevosia shaoguanensis	1335043	S	46	30	76	0.00001
Youhaiella tibetensis	1447062	S	30	12	42	0.00000
Mariluticola halotolerans	2909283	S	12	1	13	0.00000
Maritalea myrionectae	454601	S	10	0	10	0.00000
Martelella endophytica	1486262	S	94	50	144	0.00001
Martelella lutilitoris	2583532	S	27	87	114	0.00001
Martelella sp. AD-3	686597	S	19	69	88	0.00001
uncultured Martelella sp.	392331	S	26	11	37	0.00000
Martelella mediterranea	293089	S	17	24	41	0.00000
Aureimonas sp. AU20	1349819	S	44	13	57	0.00000
Aureimonas sp. SA4125	2826993	S	21	8	29	0.00000
Aureimonas mangrovi	2758041	S	29	11	40	0.00000
Aureimonas populi	1701758	S	22	10	32	0.00000
Aureimonas altamirensis	370622	S	13	5	18	0.00000
Jiella pelagia	2986949	S	41	13	54	0.00000
Aurantimonas sp. HBX-1	2906072	S	17	9	26	0.00000
uncultured Cohaesibacter sp.	1002546	S	473	66	539	0.00004
Cohaesibacter sp. ES.047	1798205	S	11	1	12	0.00000
Bosea sp. F3-2	2599640	S	141	68	209	0.00002
Bosea sp. Tri-49	1867715	S	76	62	138	0.00001
Bosea sp. 685	3080057	S	48	61	109	0.00001
Bosea sp. REN20	3068632	S	32	19	51	0.00000
Bosea sp. ANAM02	2020412	S	21	11	32	0.00000
Bosea sp. RAC05	1842539	S	19	9	28	0.00000
Bosea sp. PAMC 26642	1792307	S	16	6	22	0.00000
Bosea sp. NBC_00550	2969621	S	13	6	19	0.00000
Bosea sp. AS-1	2015316	S	12	6	18	0.00000
Ancylobacter sp. SL191	2995166	S	79	47	126	0.00001
Ancylobacter sp. TS-1	1850374	S	50	32	82	0.00001
Ancylobacter sp. WKF20	3039801	S	44	27	71	0.00001
Ancylobacter polymorphus	223390	S	32	22	54	0.00000
Ancylobacter novellus	921	S	19	11	30	0.00000
Ancylobacter pratisalsi	1745854	S	10	4	14	0.00000
Pseudolabrys sp. FHR47	2562284	S	74	27	101	0.00001
Pseudolabrys taiwanensis	331696	S	16	5	21	0.00000
Xanthobacter dioxanivorans	2528964	S	29	18	47	0.00000
Xanthobacter autotrophicus	280	S	15	25	40	0.00000
Labrys sp. KNU-23	2789216	S	23	5	28	0.00000
Azorhizobium caulinodans	7	S	19	7	26	0.00000
Aquabacter sp. L1I39	2820278	S	18	5	23	0.00000
Starkeya sp. ORNL1	2709380	S	13	4	17	0.00000
Labrenzia sp. VG12	2021862	S	95	31	126	0.00001
Roseibium sp. Sym1	3016006	S	31	43	74	0.00001
Roseibium alexandrii	388408	S	21	11	32	0.00000
uncultured Roseibium sp.	1936171	S	18	3	21	0.00000
Pannonibacter phragmitetus	121719	S	66	91	157	0.00001
Stappia sp. ES.058	1881061	S	30	8	38	0.00000
Stappia indica	538381	S	28	27	55	0.00000
Pseudovibrio sp. FO-BEG1	911045	S	14	4	18	0.00000
Hyphomicrobium sp. DMF-1	3019544	S	47	8	55	0.00000
Hyphomicrobium sp. MC1	717785	S	30	3	33	0.00000
Hyphomicrobium denitrificans	53399	S	18	3	21	0.00000
Hyphomicrobium nitrativorans	1427356	S	11	1	12	0.00000
Rhodomicrobium vannielii	1069	S	56	8	64	0.00000
Methyloceanibacter caenitepidi	1384459	S	53	8	61	0.00000
Rhodoplanes sp. Z2-YC6860	674703	S	54	11	65	0.00000
Methyloligella sp. GL2	2742204	S	44	10	54	0.00000
Methylocystis sp. MJC1	2654282	S	36	7	43	0.00000
Methylocystis sp. SC2	187303	S	20	5	25	0.00000
Methylocystis heyeri	391905	S	34	6	40	0.00000
Methylocystis bryophila	655015	S	27	5	32	0.00000
Methylocystis rosea	173366	S	25	8	33	0.00000
Methylocystis parvus	134	S	14	3	17	0.00000
Chenggangzhangella methanolivorans	1437009	S	58	19	77	0.00001
Methylosinus sp. C49	2699395	S	20	5	25	0.00000
Methylosinus trichosporium	426	S	18	4	22	0.00000
Brucella sp. NM4	3045175	S	66	22	88	0.00001
Brucella anthropi	529	S	19	104	123	0.00001
Brucella intermedia	94625	S	18	8	26	0.00000
Pseudochrobactrum algeriensis	2834768	S	80	23	103	0.00001
Phreatobacter stygius	1940610	S	101	33	134	0.00001
Phreatobacter cathodiphilus	1868589	S	20	10	30	0.00000
Phreatobacter aquaticus	2570229	S	11	3	14	0.00000
Enhydrobacter sp.	1894999	S	80	18	98	0.00001
Nordella sp. HKS 07	2712222	S	27	4	31	0.00000
Pseudorhodoplanes sinuspersici	1235591	S	16	3	19	0.00000
Methylovirgula sp. HY1	2822761	S	32	4	36	0.00000
Methylocella silvestris	199596	S	18	3	21	0.00000
Methylocella tundrae	227605	S	13	2	15	0.00000
Beijerinckia indica	533	S	17	1	18	0.00000
Methylocapsa sp. D3K7	3041435	S	13	1	14	0.00000
Breoghania sp.	2065378	S	88	32	120	0.00001
Kaustia mangrovi	2593653	S	54	16	70	0.00001
Candidatus Phaeomarinobacter ectocarpi	1458461	S	21	1	22	0.00000
Parvibaculum lavamentivorans	256618	S	10	6	16	0.00000
Bartonella apihabitans	2750929	S	50	8	58	0.00000
uncultured Pleomorphomonas sp.	442121	S	54	29	83	0.00001
Hartmannibacter diazotrophicus	1482074	S	26	11	37	0.00000
Kaistia sp. 32K	2795690	S	76	36	112	0.00001
Blastochloris tepida	2233851	S	42	22	64	0.00000
Blastochloris viridis	1079	S	20	8	28	0.00000
Acuticoccus sp. MNP-M23	3072793	S	37	8	45	0.00000
Acuticoccus sp. I52.16.1	2928472	S	16	4	20	0.00000
Chelatococcus sp. CO-6	1702325	S	19	14	33	0.00000
Chelatococcus daeguensis	444444	S	18	11	29	0.00000
Lichenihabitans sp. PAMC28606	2880932	S	18	3	21	0.00000
Lichenihabitans psoromatis	2528642	S	11	1	12	0.00000
Sphingomonas sp. 7/4-4	3018446	S	72	35	107	0.00001
Sphingomonas sp. R1	399176	S	66	35	101	0.00001
Sphingomonas sp. C3-2	3062169	S	66	19	85	0.00001
Sphingomonas sp. S2-65	2903960	S	33	11	44	0.00000
Sphingomonas sp. NBWT7	2596913	S	25	16	41	0.00000
Sphingomonas sp. NIBR02145	3014784	S	23	9	32	0.00000
Sphingomonas sp. CV7422	3018036	S	21	19	40	0.00000
Sphingomonas sp. IC081	304378	S	19	96	115	0.00001
Sphingomonas sp.	28214	S	17	14	31	0.00000
Sphingomonas sp. KRR8	2942996	S	15	4	19	0.00000
Sphingomonas sp. SUN039	2937787	S	15	3	18	0.00000
Sphingomonas sp. AAP5	1523415	S	13	8	21	0.00000
Sphingomonas sp. LM7	1938607	S	12	5	17	0.00000
Sphingomonas sp. HMP9	1517554	S	10	5	15	0.00000
Sphingomonas hengshuiensis	1609977	S	99	38	137	0.00001
Sphingomonas limnosediminicola	940133	S	96	23	119	0.00001
Sphingomonas sediminicola	386874	S	78	16	94	0.00001
Sphingomonas panacis	1560345	S	75	25	100	0.00001
Sphingomonas donggukensis	2949093	S	74	35	109	0.00001
Sphingomonas hankookensis	563996	S	52	80	132	0.00001
Sphingomonas cannabina	2899123	S	31	20	51	0.00000
Sphingomonas glaciei	2938948	S	31	10	41	0.00000
Sphingomonas suaedae	2599297	S	27	11	38	0.00000
Sphingomonas changnyeongensis	2698679	S	24	10	34	0.00000
Sphingomonas profundi	2681549	S	23	9	32	0.00000
Sphingomonas xanthus	2594473	S	23	7	30	0.00000
Sphingomonas paucimobilis	13689	S	22	27	49	0.00000
Sphingomonas lacunae	2698828	S	19	3	22	0.00000
Sphingomonas piscis	2714943	S	18	3	21	0.00000
Sphingomonas aerolata	185951	S	17	9	26	0.00000
Sphingomonas nostoxanthinifaciens	2872652	S	16	6	22	0.00000
Sphingomonas alpina	653931	S	16	6	22	0.00000
Sphingomonas naphthae	1813468	S	15	18	33	0.00000
Sphingomonas bisphenolicum	296544	S	15	16	31	0.00000
Sphingomonas sinipercae	2714944	S	13	4	17	0.00000
Sphingomonas sanguinis	33051	S	12	15	27	0.00000
Sphingomonas sanxanigenens	397260	S	12	11	23	0.00000
Sphingomonas psychrotolerans	1327635	S	11	4	15	0.00000
Novosphingobium sp. P6W	1609758	S	139	42	181	0.00001
Novosphingobium sp. EMRT-2	2571749	S	35	31	66	0.00000
Novosphingobium sp. 9	2025349	S	30	10	40	0.00000
Novosphingobium sp. KACC 22771	3025670	S	14	9	23	0.00000
Novosphingobium sp. ES2-1	2780074	S	13	18	31	0.00000
Novosphingobium decolorationis	2698673	S	74	62	136	0.00001
Novosphingobium resinovorum	158500	S	51	46	97	0.00001
Novosphingobium ginsenosidimutans	1176536	S	19	5	24	0.00000
Novosphingobium kaempferiae	2896849	S	10	4	14	0.00000
Sphingobium sp. SYK-6	627192	S	68	40	108	0.00001
Sphingobium sp. SCG-1	2072936	S	34	5	39	0.00000
Sphingobium sp. YG1	2082188	S	33	38	71	0.00001
Sphingobium sp. EP60837	1855519	S	29	14	43	0.00000
Sphingobium sp. V4	3038927	S	28	11	39	0.00000
Sphingobium sp. KCTC 72723	2733867	S	22	6	28	0.00000
Sphingobium sp. TKS	1315974	S	21	28	49	0.00000
Sphingobium sp. JS3065	2970925	S	15	18	33	0.00000
Sphingobium sp. RAC03	1843368	S	13	5	18	0.00000
Sphingobium xenophagum	121428	S	24	34	58	0.00000
Sphingobium yanoikuyae	13690	S	20	84	104	0.00001
Sphingobium indicum	332055	S	20	13	33	0.00000
Sphingopyxis sp. PAMC25046	2565556	S	33	17	50	0.00000
Sphingopyxis sp. EG6	1874061	S	29	20	49	0.00000
Sphingopyxis sp. 113P3	292913	S	21	15	36	0.00000
Sphingopyxis sp. QXT-31	1357916	S	19	7	26	0.00000
Sphingopyxis sp. BSN-002	2911495	S	19	6	25	0.00000
Sphingopyxis sp. PET50	2976533	S	17	6	23	0.00000
Sphingopyxis sp. OPL5	2486273	S	14	4	18	0.00000
Sphingopyxis sp. DBS4	2968500	S	10	8	18	0.00000
Sphingopyxis granuli	267128	S	15	35	50	0.00000
Sphingopyxis alaskensis	117207	S	13	6	19	0.00000
Sphingopyxis lindanitolerans	2054227	S	11	7	18	0.00000
Parasphingorhabdus cellanae	2806553	S	78	2	80	0.00001
Parasphingorhabdus halotolerans	2725558	S	10	0	10	0.00000
Sphingomicrobium flavum	1229164	S	84	18	102	0.00001
Sphingomicrobium aestuariivivum	1582356	S	11	3	14	0.00000
Rhizorhabdus phycosphaerae	2711156	S	49	13	62	0.00000
Rhizorhabdus dicambivorans	1850238	S	14	21	35	0.00000
Blastomonas marina	1867408	S	49	52	101	0.00001
Sphingorhabdus sp. M41	1806885	S	11	1	12	0.00000
Sphingorhabdus lacus	392610	S	11	0	11	0.00000
Stakelama sp. W311	3075605	S	25	6	31	0.00000
Sphingosinithalassobacter tenebrarum	2711215	S	14	6	20	0.00000
Sphingosinithalassobacter sp. CS137	2762748	S	10	3	13	0.00000
Parasphingopyxis algicola	2026624	S	11	2	13	0.00000
Allosphingosinicella indica	941907	S	11	3	14	0.00000
Aquisediminimonas profunda	1550733	S	10	0	10	0.00000
Novosphingopyxis iocasae	2762729	S	10	7	17	0.00000
Erythrobacter sp. SCSIO 43205	2779361	S	44	11	55	0.00000
Erythrobacter sp. HKB08	2502843	S	35	15	50	0.00000
Erythrobacter sp. 3-20A1M	2653850	S	15	12	27	0.00000
Erythrobacter sp. JK5	2829500	S	15	8	23	0.00000
Erythrobacter sp.	1042	S	12	8	20	0.00000
Erythrobacter sp. BLCC-B19	3025315	S	11	5	16	0.00000
Erythrobacter sp. HL-111	1798193	S	10	6	16	0.00000
Erythrobacter aurantius	2909249	S	27	8	35	0.00000
Erythrobacter litoralis	39960	S	22	18	40	0.00000
Porphyrobacter sp. YT40	2547601	S	68	60	128	0.00001
Porphyrobacter sp. LM 6	1896196	S	12	7	19	0.00000
Porphyrobacter sp. HT-58-2	2023229	S	10	3	13	0.00000
Croceicoccus sp. YJ47	2798724	S	84	35	119	0.00001
Croceicoccus sp. Ery15	1703338	S	17	20	37	0.00000
Croceicoccus naphthovorans	1348774	S	58	102	160	0.00001
Croceicoccus marinus	450378	S	53	31	84	0.00001
Qipengyuania sp. SS22	2979461	S	33	26	59	0.00000
Qipengyuania seohaensis	266951	S	34	20	54	0.00000
Qipengyuania sediminis	1532023	S	31	9	40	0.00000
Qipengyuania spongiae	2909673	S	25	21	46	0.00000
Qipengyuania citrea	225971	S	15	15	30	0.00000
Altererythrobacter sp. B11	2060312	S	81	45	126	0.00001
Altererythrobacter sp. ZODW24	2185142	S	14	1	15	0.00000
Altererythrobacter rubellus	2173831	S	28	3	31	0.00000
Pelagerythrobacter marinus	538382	S	47	59	106	0.00001
Pelagerythrobacter marensis	543877	S	31	8	39	0.00000
Tsuneonella amylolytica	2338327	S	37	14	51	0.00000
Tsuneonella dongtanensis	692370	S	18	5	23	0.00000
Tsuneonella mangrovi	1982042	S	10	2	12	0.00000
Alteriqipengyuania flavescens	3053610	S	53	24	77	0.00001
Aurantiacibacter gangjinensis	502682	S	17	4	21	0.00000
Croceibacterium atlanticum	1267766	S	16	6	22	0.00000
Croceibacterium sp. D39	3064139	S	14	4	18	0.00000
Caenibius sp. WL	2872646	S	11	2	13	0.00000
Paraurantiacibacter namhicola	645517	S	13	3	16	0.00000
Sphingosinicella microcystinivorans	335406	S	72	54	126	0.00001
Sphingosinicella sp. BN140058	1892855	S	12	7	19	0.00000
Sandaracinobacteroides saxicola	2759707	S	16	3	19	0.00000
Paracoccus sp. TOH	1263728	S	51	82	133	0.00001
Paracoccus sp. S3-43	3030011	S	17	27	44	0.00000
Paracoccus sp. SCSIO 75233	3017782	S	11	21	32	0.00000
Paracoccus sp. MA	2895796	S	10	25	35	0.00000
Paracoccus seriniphilus	184748	S	116	28	144	0.00001
Paracoccus sanguinis	1545044	S	97	84	181	0.00001
Paracoccus zhejiangensis	1077935	S	83	67	150	0.00001
Paracoccus saliphilus	405559	S	48	13	61	0.00000
Paracoccus stylophorae	659350	S	46	53	99	0.00001
Paracoccus liaowanqingii	2560053	S	45	18	63	0.00000
Paracoccus aminovorans	34004	S	43	43	86	0.00001
Paracoccus sediminicola	3017783	S	26	23	49	0.00000
Paracoccus suum	2259340	S	19	13	32	0.00000
Paracoccus denitrificans	266	S	16	24	40	0.00000
Paracoccus fistulariae	658446	S	16	13	29	0.00000
Paracoccus yeei	147645	S	15	53	68	0.00001
Paracoccus methylovorus	2812658	S	15	9	24	0.00000
Paracoccus jeotgali	2065379	S	14	8	22	0.00000
Paracoccus aminophilus	34003	S	13	4	17	0.00000
Paracoccus versutus	34007	S	12	25	37	0.00000
Paracoccus pantotrophus	82367	S	11	30	41	0.00000
Paracoccus alcaliphilus	34002	S	10	7	17	0.00000
Rhodobacter sp. CZR27	2033869	S	16	88	104	0.00001
Rhodobacter sp. LPB0142	1850250	S	11	40	51	0.00000
Rhodobacter capsulatus	1061	S	36	17	53	0.00000
Pikeienuella piscinae	2748098	S	86	34	120	0.00001
Pseudooceanicola spongiae	2613965	S	32	8	40	0.00000
Pseudooceanicola algae	1537215	S	18	5	23	0.00000
Pseudooceanicola nitratireducens	517719	S	15	5	20	0.00000
Pseudooceanicola atlanticus	1461694	S	11	4	15	0.00000
Gemmobacter fulvus	2840474	S	42	20	62	0.00000
Gemmobacter aquarius	2169400	S	32	11	43	0.00000
Paroceanicella profunda	2579971	S	69	48	117	0.00001
Cereibacter sphaeroides	1063	S	59	32	91	0.00001
Rhodovulum sp. P5	1564506	S	35	15	50	0.00000
Rhodophyticola sp. CSW1921	2978973	S	38	5	43	0.00000
Aliiroseovarius crassostreae	154981	S	37	7	44	0.00000
Pelagovum pacificum	2588711	S	38	14	52	0.00000
Marivivens sp. JLT3646	1920883	S	19	4	23	0.00000
Marivivens sp. LCG002	3051171	S	16	3	19	0.00000
