name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Synechococcus sp. CBW1108	1353147	S	10	5	15	0.00000
Cyanobium sp. NIES-981	1851505	S	10	39	49	0.00000
Geitlerinema sp. PCC 7407	1173025	S	160	55	215	0.00001
Nostoc sp. CENA543	1869241	S	29	40	69	0.00000
Gloeobacter violaceus	33072	S	69	12	81	0.00001
Gloeobacter kilaueensis	1416614	S	30	1	31	0.00000
Geminocystis herdmanii	669359	S	24	2	26	0.00000
Leptolyngbya sp. 7M	2812896	S	16	1	17	0.00000
Trichocoleus desertorum	1481672	S	18	6	24	0.00000
Pseudanabaena galeata	1112103	S	31	4	35	0.00000
Thermocoleostomius sinensis	3065396	S	25	9	34	0.00000
Thermostichus lividus	33070	S	10	4	14	0.00000
Deinococcus sp. NW-56	2080419	S	26	13	39	0.00000
Deinococcus sp. KNUC1210	2917691	S	14	1	15	0.00000
Deinococcus sp. AJ005	2652443	S	13	4	17	0.00000
Deinococcus radiopugnans	57497	S	44	28	72	0.00000
Deinococcus radiophilus	32062	S	26	20	46	0.00000
Deinococcus peraridilitoris	432329	S	25	1	26	0.00000
Deinococcus deserti	310783	S	21	4	25	0.00000
Deinococcus metallilatus	1211322	S	18	11	29	0.00000
Deinococcus wulumuqiensis	980427	S	12	14	26	0.00000
Thermus aquaticus	271	S	36	44	80	0.00001
Thermus oshimai	56957	S	32	42	74	0.00000
Thermus sp. CCB_US3_UF1	1111069	S	16	16	32	0.00000
Oceanithermus profundus	187137	S	79	22	101	0.00001
Meiothermus ruber	277	S	10	18	28	0.00000
Truepera radiovictrix	332249	S	18	0	18	0.00000
Roseiflexus castenholzii	120962	S	51	0	51	0.00000
Roseiflexus sp. RS-1	357808	S	39	0	39	0.00000
Chloroflexus aggregans	152260	S	11	9	20	0.00000
Pelolinea submarina	913107	S	69	0	69	0.00000
Anaerolinea thermophila	167964	S	18	0	18	0.00000
Dehalogenimonas formicexedens	1839801	S	23	0	23	0.00000
Dehalococcoides mccartyi	61435	S	19	6	25	0.00000
Candidatus Promineifilum breve	1806508	S	51	0	51	0.00000
Thermoflexus hugenholtzii	1495650	S	37	0	37	0.00000
Tepidiforma flava	3004094	S	27	3	30	0.00000
Caldilinea aerophila	133453	S	10	0	10	0.00000
Mesoplasma florum	2151	S	36	0	36	0.00000
Acholeplasma laidlawii	2148	S	22	0	22	0.00000
endosymbiont DhMRE of Dentiscutata heterogama	1609546	S	11	0	11	0.00000
Mesomycoplasma conjunctivae	45361	S	23	24	47	0.00000
Mycoplasmopsis agalactiae	2110	S	24	1	25	0.00000
Fimbriimonas ginsengisoli	1005039	S	36	4	40	0.00000
Chthonomonas calidirosea	454171	S	25	1	26	0.00000
Capsulimonas corticalis	2219043	S	24	0	24	0.00000
Sphaerobacter thermophilus	2057	S	24	0	24	0.00000
Akkermansia muciniphila	239935	S	2021116	51427	2072543	0.12959
Akkermansia massiliensis	2927224	S	359	351	710	0.00004
Akkermansia glycaniphila	1679444	S	50	0	50	0.00000
Akkermansia sp. N21116	3040764	S	30	0	30	0.00000
Verrucomicrobium sp. GAS474	1882831	S	36	1	37	0.00000
Verrucomicrobium spinosum	2736	S	14	1	15	0.00000
Luteolibacter sp. SL250	2995170	S	38	2	40	0.00000
Luteolibacter ambystomatis	2824561	S	10	0	10	0.00000
Roseimicrobium sp. ORNL1	2711231	S	20	1	21	0.00000
Fontisphaera persica	2974023	S	134	0	134	0.00001
Opitutus sp. GAS368	1882749	S	57	1	58	0.00000
Nibricoccus aquaticus	2576891	S	24	0	24	0.00000
Lacunisphaera limnophila	1838286	S	19	0	19	0.00000
Coraliomargarita sp. J2-16	3092156	S	31	0	31	0.00000
Candidatus Methylacidiphilum fumarolicum	591154	S	70	1	71	0.00000
Planctomyces sp. SH-PL62	1636152	S	109	22	131	0.00001
Planctomyces sp. SH-PL14	1632864	S	68	4	72	0.00000
Gimesia maris	122	S	11	58	69	0.00000
Crateriforma conspicua	2527996	S	45	10	55	0.00000
Calycomorphotria hydatis	2528027	S	38	1	39	0.00000
Planctopirus limnophila	120	S	25	0	25	0.00000
Caulifigura coniformis	2527983	S	23	1	24	0.00000
Stieleria maiorica	2795974	S	15	1	16	0.00000
Stieleria neptunia	2527979	S	11	0	11	0.00000
Bremerella volcania	2527984	S	11	0	11	0.00000
Bythopirellula goksoeyrii	1400387	S	25	2	27	0.00000
Lacipirellula parvula	2650471	S	13	2	15	0.00000
Pirellulimonas nuda	2528009	S	15	2	17	0.00000
Aeoliella mucimassa	2527972	S	10	0	10	0.00000
Gemmata sp. SH-PL17	1630693	S	26	1	27	0.00000
Gemmata obscuriglobus	114	S	20	0	20	0.00000
Limnoglobus roseus	2598579	S	47	0	47	0.00000
Urbifossiella limnaea	2528023	S	19	0	19	0.00000
Isosphaera pallida	128	S	33	1	34	0.00000
Singulisphaera acidiphila	466153	S	33	6	39	0.00000
Aquisphaera giovannonii	406548	S	32	11	43	0.00000
Mucisphaera calidilacus	2527982	S	63	0	63	0.00000
Phycisphaera mikurensis	547188	S	30	0	30	0.00000
Humisphaera borealis	2807512	S	49	0	49	0.00000
Chlamydia psittaci	83554	S	238	0	238	0.00001
Kiritimatiella glycovorans	1307763	S	69	0	69	0.00000
Tichowtungia aerotolerans	2697043	S	26	0	26	0.00000
Lentisphaera profundi	1658616	S	18	0	18	0.00000
Candidatus Velamenicoccus archaeovorus	1930593	S	11	0	11	0.00000
Escherichia coli	562	S	2154	32554	34708	0.00217
Escherichia fergusonii	564	S	22	32	54	0.00000
Escherichia albertii	208962	S	20	15	35	0.00000
Escherichia marmotae	1499973	S	10	5	15	0.00000
Klebsiella grimontii	2058152	S	1626	2872	4498	0.00028
Klebsiella pneumoniae	573	S	77	810	887	0.00006
Klebsiella quasipneumoniae	1463165	S	41	33	74	0.00000
Klebsiella michiganensis	1134687	S	25	26	51	0.00000
Klebsiella aerogenes	548	S	21	3	24	0.00000
Klebsiella electrica	1259973	S	21	2	23	0.00000
Klebsiella oxytoca	571	S	13	2	15	0.00000
Raoultella planticola	575	S	31	9	40	0.00000
Enterobacter cancerogenus	69218	S	40	9	49	0.00000
Enterobacter hormaechei	158836	S	10	143	153	0.00001
Enterobacter sp. C2	2870346	S	22	11	33	0.00000
Enterobacter soli	885040	S	12	6	18	0.00000
Citrobacter freundii	546	S	25	66	91	0.00001
Citrobacter braakii	57706	S	14	80	94	0.00001
Cedecea neteri	158822	S	104	3	107	0.00001
Kosakonia oryzae	497725	S	55	10	65	0.00000
Kosakonia cowanii	208223	S	13	2	15	0.00000
Cronobacter sakazakii	28141	S	50	42	92	0.00001
Shigella flexneri	623	S	34	2614	2648	0.00017
Shigella dysenteriae	622	S	13	348	361	0.00002
Salmonella bongori	54736	S	16	1	17	0.00000
Salmonella enterica	28901	S	12	1142	1154	0.00007
Buttiauxella agrestis	82977	S	24	0	24	0.00000
[Enterobacter] lignolyticus	1334193	S	17	1	18	0.00000
Pluralibacter gergoviae	61647	S	16	1	17	0.00000
Pseudescherichia vulneris	566	S	30	3	33	0.00000
Plesiomonas shigelloides	703	S	22	0	22	0.00000
Pseudocitrobacter corydidari	2891570	S	12	0	12	0.00000
Trabulsiella odontotermitis	379893	S	10	1	11	0.00000
Superficieibacter sp. HKU1	3031919	S	10	0	10	0.00000
Serratia surfactantfaciens	2741499	S	50	59	109	0.00001
Serratia sp. UGAL515B_01	2986763	S	11	0	11	0.00000
Serratia marcescens	615	S	10	59	69	0.00000
Chimaeribacter arupi	2060066	S	147	12	159	0.00001
Chania multitudinisentens	1639108	S	41	1	42	0.00000
Ewingella americana	41202	S	21	0	21	0.00000
Pantoea agglomerans	549	S	32	13	45	0.00000
Pantoea cypripedii	55209	S	31	2	33	0.00000
Pantoea sp. Z09	2886821	S	13	15	28	0.00000
Pantoea ananatis	553	S	12	1	13	0.00000
Pantoea deleyi	470932	S	11	2	13	0.00000
Buchnera aphidicola	9	S	127	0	127	0.00001
Erwinia sp. E602	2675378	S	12	7	19	0.00000
Candidatus Erwinia haradaeae	1922217	S	24	0	24	0.00000
[Pantoea] beijingensis	1324864	S	10	2	12	0.00000
Tatumella ptyseos	82987	S	12	0	12	0.00000
Pectobacterium parmentieri	1905730	S	30	27	57	0.00000
Dickeya poaceiphila	568768	S	19	7	26	0.00000
Dickeya chrysanthemi	556	S	17	18	35	0.00000
Brenneria rubrifaciens	55213	S	11	13	24	0.00000
Lonsdalea britannica	1082704	S	21	1	22	0.00000
Proteus mirabilis	584	S	22	12	34	0.00000
Morganella morganii	582	S	10	2	12	0.00000
Hafnia alvei	569	S	11	10	21	0.00000
Xanthomonas euvesicatoria	456327	S	8376	85266	93642	0.00586
Xanthomonas translucens	343	S	79	2	81	0.00001
Xanthomonas sp. GW	2724121	S	17	21	38	0.00000
Xanthomonas oryzae	347	S	16	0	16	0.00000
Xanthomonas campestris	339	S	15	0	15	0.00000
Xanthomonas dyei	743699	S	14	0	14	0.00000
Xanthomonas sacchari	56458	S	13	0	13	0.00000
Xanthomonas vasicola	56459	S	12	0	12	0.00000
Lysobacter arenosi	2795387	S	48	11	59	0.00000
Lysobacter sp. KIS68-7	2904252	S	13	0	13	0.00000
Lysobacter sp. S4-A87	2925843	S	12	2	14	0.00000
Lysobacter ciconiae	2781022	S	28	62	90	0.00001
Lysobacter alkalisoli	2591633	S	21	1	22	0.00000
Lysobacter capsici	435897	S	11	9	20	0.00000
Lysobacter luteus	2822368	S	10	0	10	0.00000
Stenotrophomonas maltophilia	40324	S	74	66	140	0.00001
Stenotrophomonas sp. 24(2023)	3068324	S	13	8	21	0.00000
Stenotrophomonas acidaminiphila	128780	S	10	8	18	0.00000
Pseudoxanthomonas sp. JBR18	2969308	S	34	0	34	0.00000
Pseudoxanthomonas sp. X-1	2571115	S	16	2	18	0.00000
Pseudoxanthomonas suwonensis	314722	S	34	0	34	0.00000
Pseudoxanthomonas winnipegensis	2480810	S	11	2	13	0.00000
Luteimonas sp. S4-F44	2925842	S	10	0	10	0.00000
Luteimonas granuli	1176533	S	15	0	15	0.00000
Thermomonas sp. HDW16	2714945	S	18	0	18	0.00000
Thermomonas carbonis	1463158	S	12	0	12	0.00000
Pseudolysobacter antarcticus	2511995	S	10	0	10	0.00000
Luteibacter aegosomaticola	2911538	S	203	24	227	0.00001
Dyella terrae	522259	S	39	4	43	0.00000
Dyella japonica	231455	S	29	7	36	0.00000
Dyella sp. M7H15-1	2501295	S	13	0	13	0.00000
Dyella sp. BiH032	3075430	S	12	2	14	0.00000
Rhodanobacter denitrificans	666685	S	21	25	46	0.00000
Rhodanobacter sp. FDAARGOS 1247	2778082	S	10	4	14	0.00000
Rhodanobacter thiooxydans	416169	S	10	6	16	0.00000
Frateuria soli	1542730	S	47	22	69	0.00000
Dokdonella koreensis	323415	S	10	0	10	0.00000
Tahibacter amnicola	2976241	S	10	0	10	0.00000
Pseudomonas sp. BT-42-2	2986927	S	130	29	159	0.00001
Pseudomonas sp. KU43P	2487887	S	58	21	79	0.00000
Pseudomonas sp. AN-1	3096605	S	57	14	71	0.00000
Pseudomonas sp. FP2338	2954093	S	30	29	59	0.00000
Pseudomonas sp. TCU-HL1	1856685	S	30	5	35	0.00000
Pseudomonas sp. R2-37-08W	1173273	S	25	262	287	0.00002
Pseudomonas sp. Ost2	2678260	S	21	5	26	0.00000
Pseudomonas sp. LS44	1357074	S	20	2	22	0.00000
Pseudomonas sp. Lz4W	1206777	S	18	4	22	0.00000
Pseudomonas sp. P8_241	3043445	S	18	5	23	0.00000
Pseudomonas sp. PIA16	2931382	S	13	1	14	0.00000
Pseudomonas sp. MTM4	2705472	S	12	2	14	0.00000
Pseudomonas sp. KNUC1026	2893890	S	11	0	11	0.00000
Pseudomonas sp. NC02	2067572	S	10	80	90	0.00001
Pseudomonas tolaasii	29442	S	304	161	465	0.00003
Pseudomonas fluorescens	294	S	61	73	134	0.00001
Pseudomonas corrugata	47879	S	11	6	17	0.00000
Pseudomonas mendocina	300	S	32	19	51	0.00000
Pseudomonas citronellolis	53408	S	14	30	44	0.00000
Pseudomonas aeruginosa	287	S	12	90	102	0.00001
Pseudomonas syringae	317	S	17	31	48	0.00000
Pseudomonas putida	303	S	36	170	206	0.00001
Pseudomonas chlororaphis	587753	S	26	47	73	0.00000
Pseudomonas fragi	296	S	13	13	26	0.00000
Pseudomonas prosekii	1148509	S	35	10	45	0.00000
Pseudomonas atacamensis	2565368	S	33	94	127	0.00001
Pseudomonas knackmussii	65741	S	32	15	47	0.00000
Pseudomonas umsongensis	198618	S	30	10	40	0.00000
Pseudomonas canadensis	915099	S	28	29	57	0.00000
Pseudomonas otitidis	319939	S	23	4	27	0.00000
Pseudomonas yamanorum	515393	S	19	16	35	0.00000
Pseudomonas seleniipraecipitans	640205	S	15	1	16	0.00000
Pseudomonas rhizosphaerae	216142	S	12	2	14	0.00000
Pseudomonas cavernae	2320867	S	10	1	11	0.00000
Stutzerimonas stutzeri	316	S	111	32	143	0.00001
Stutzerimonas kunmingensis	1211807	S	35	20	55	0.00000
Halopseudomonas maritima	2918528	S	39	3	42	0.00000
Halopseudomonas phragmitis	1931241	S	29	1	30	0.00000
Halopseudomonas sp. SMJS2	3041098	S	20	1	21	0.00000
Halopseudomonas litoralis	797277	S	13	1	14	0.00000
Halopseudomonas xinjiangensis	487184	S	11	0	11	0.00000
Marinobacter sp. LV10R510-11A	1415568	S	112	41	153	0.00001
Marinobacter sp. NP-4(2019)	2488665	S	78	89	167	0.00001
Marinobacter sp. LA51	3035454	S	10	12	22	0.00000
Marinobacter nauticus	2743	S	28	5	33	0.00000
Haemophilus parainfluenzae	729	S	457	123	580	0.00004
Actinobacillus pleuropneumoniae	715	S	251	85	336	0.00002
Avibacterium volantium	762	S	46	9	55	0.00000
Gallibacterium salpingitidis	505341	S	27	1	28	0.00000
Pasteurella canis	753	S	12	4	16	0.00000
Basfia succiniciproducens	653940	S	16	2	18	0.00000
Bibersteinia trehalosi	47735	S	11	68	79	0.00000
Halomonas sp. THAF5a	2587844	S	56	59	115	0.00001
Halomonas sp. R57-5	1610576	S	29	56	85	0.00001
Halomonas sp. THAF12	2587849	S	11	30	41	0.00000
Halomonas sp. M4R1S46	2982692	S	10	6	16	0.00000
Halomonas sp. CKK8	3036127	S	10	7	17	0.00000
Halomonas sulfidivorans	2733488	S	42	39	81	0.00001
Halomonas aestuarii	1897729	S	25	25	50	0.00000
Halomonas huangheensis	1178482	S	13	1	14	0.00000
Halomonas binhaiensis	2562282	S	10	1	11	0.00000
Kushneria konosiri	698828	S	22	1	23	0.00000
Pistricoccus aurantiacus	1883414	S	14	1	15	0.00000
Aliamphritea ceti	1524258	S	122	2	124	0.00001
Venatoribacter cucullus	2661630	S	47	7	54	0.00000
Amphritea atlantica	355243	S	22	0	22	0.00000
Bacterioplanoides sp. SCSIO 12839	2829569	S	15	0	15	0.00000
Hahella sp. KA22	1628392	S	32	3	35	0.00000
Hahella sp. HNIBRBA332	3015983	S	14	1	15	0.00000
Hahella chejuensis	158327	S	10	0	10	0.00000
Endozoicomonas sp. GU-1	3009078	S	10	1	11	0.00000
Endozoicomonas montiporae	1027273	S	10	5	15	0.00000
Alcanivorax sp.	1872427	S	11	4	15	0.00000
Oleiphilus messinensis	141451	S	12	0	12	0.00000
Shewanella amazonensis	60478	S	147	8	155	0.00001
Shewanella cyperi	2814292	S	39	5	44	0.00000
Shewanella aegiceratis	2864203	S	33	18	51	0.00000
Shewanella avicenniae	2814294	S	30	0	30	0.00000
Shewanella benthica	43661	S	29	1	30	0.00000
Shewanella mesophila	2864208	S	24	0	24	0.00000
Shewanella denitrificans	192073	S	23	0	23	0.00000
Shewanella rhizosphaerae	2864207	S	19	9	28	0.00000
Shewanella psychromarinicola	2487742	S	14	0	14	0.00000
Catenovulum sediminis	1740262	S	81	0	81	0.00001
Alteromonas sp. B31-7	2785913	S	21	4	25	0.00000
Alteromonas pelagimontana	1858656	S	13	0	13	0.00000
Paraglaciecola psychrophila	326544	S	11	0	11	0.00000
Paraglaciecola sp. L1A13	2686359	S	10	0	10	0.00000
Pseudoalteromonas sp. APM04	2699396	S	13	46	59	0.00000
Pseudoalteromonas spongiae	298657	S	18	1	19	0.00000
Pseudoalteromonas viridis	339617	S	17	1	18	0.00000
Pseudoalteromonas xiamenensis	882626	S	16	0	16	0.00000
Idiomarina sp. OT37-5b	2100422	S	24	1	25	0.00000
Psychromonas ingrahamii	357794	S	30	0	30	0.00000
Acinetobacter seifertii	1530123	S	169	59	228	0.00001
Acinetobacter sp. LoGeW2-3	1808001	S	10	8	18	0.00000
Acinetobacter chinensis	2004650	S	34	23	57	0.00000
Acinetobacter variabilis	70346	S	24	34	58	0.00000
Acinetobacter johnsonii	40214	S	13	11	24	0.00000
Acinetobacter larvae	1789224	S	12	0	12	0.00000
Acinetobacter schindleri	108981	S	11	4	15	0.00000
Moraxella osloensis	34062	S	234	40	274	0.00002
Moraxella sp. DOX410	3076087	S	13	18	31	0.00000
Psychrobacter sp. WB2	3043330	S	13	6	19	0.00000
Vibrio campbellii	680	S	93	103	196	0.00001
Vibrio parahaemolyticus	670	S	24	4	28	0.00000
Vibrio sp. SCSIO 43135	2819096	S	24	1	25	0.00000
Vibrio sp. J383	2942997	S	11	20	31	0.00000
Vibrio alfacsensis	1074311	S	44	23	67	0.00000
Vibrio sinaloensis	379097	S	43	1	44	0.00000
Vibrio chagasii	170679	S	22	3	25	0.00000
Vibrio zhugei	2479546	S	18	0	18	0.00000
Vibrio furnissii	29494	S	15	2	17	0.00000
Vibrio cincinnatiensis	675	S	10	0	10	0.00000
Photobacterium damselae	38293	S	26	12	38	0.00000
Photobacterium sp. TLY01	2907534	S	10	1	11	0.00000
Photobacterium leiognathi	553611	S	18	18	36	0.00000
Photobacterium profundum	74109	S	15	3	18	0.00000
Aliivibrio fischeri	668	S	24	0	24	0.00000
Thioalkalivibrio sp. K90mix	396595	S	73	10	83	0.00001
Thioalkalivibrio sulfidiphilus	1033854	S	34	0	34	0.00000
Thioalkalivibrio versutus	106634	S	29	4	33	0.00000
Halorhodospira halochloris	1052	S	63	0	63	0.00000
Acidihalobacter aeolianus	2792603	S	29	0	29	0.00000
Spiribacter halobius	2182432	S	16	0	16	0.00000
Spiribacter salinus	1335746	S	10	0	10	0.00000
Alkalilimnicola ehrlichii	351052	S	15	0	15	0.00000
Aquisalimonas sp. 2447	2740807	S	12	0	12	0.00000
Thiocapsa bogorovii	521689	S	20	6	26	0.00000
Thiocapsa sp.	2024551	S	13	6	19	0.00000
Marichromatium purpuratum	37487	S	14	11	25	0.00000
Candidatus Thiodictyon syntrophicum	1166950	S	13	3	16	0.00000
Thiocystis violascens	73141	S	11	7	18	0.00000
Guyparkeria halophila	47960	S	38	0	38	0.00000
Wenzhouxiangella sp. AB-CW3	2771012	S	15	1	16	0.00000
Sulfuriflexus mobilis	1811807	S	12	0	12	0.00000
Aeromonas veronii	654	S	62	161	223	0.00001
Aeromonas media	651	S	38	27	65	0.00000
Aeromonas salmonicida	645	S	26	93	119	0.00001
Aeromonas rivuli	648794	S	10	1	11	0.00000
Oceanimonas pelagia	3028314	S	13	2	15	0.00000
Oceanimonas sp. GK1	511062	S	11	2	13	0.00000
Microbulbifer hydrolyticus	48074	S	152	1	153	0.00001
Microbulbifer sp. A4B17	359370	S	48	4	52	0.00000
Microbulbifer pacificus	407164	S	34	0	34	0.00000
Microbulbifer variabilis	266805	S	31	0	31	0.00000
Cellvibrio sp. PSBB006	1987723	S	33	0	33	0.00000
Cellvibrio sp. KY-GH-1	2303332	S	27	1	28	0.00000
Cellvibrio japonicus	155077	S	25	0	25	0.00000
Teredinibacter sp. KSP-S5-2	3034506	S	10	0	10	0.00000
Methylomonas sp. LL1	2785785	S	35	4	39	0.00000
Methylomonas sp. EFPC1	2812647	S	20	9	29	0.00000
Methylomonas koyamae	702114	S	19	74	93	0.00001
Methylococcus sp. Mc7	2860258	S	37	19	56	0.00000
Methylomagnum ishizawai	1760988	S	44	2	46	0.00000
Methylomarinovum caldicuralii	438856	S	65	1	66	0.00000
Thiomicrorhabdus sp.	2039724	S	43	0	43	0.00000
Thiomicrorhabdus aquaedulcis	2211106	S	38	0	38	0.00000
Thiomicrorhabdus xiamenensis	2739063	S	30	0	30	0.00000
Thiomicrospira sp. R3	3035472	S	26	0	26	0.00000
Thiosulfatimonas sediminis	2675054	S	16	0	16	0.00000
Thiothrix litoralis	2891210	S	42	4	46	0.00000
Allofrancisella inopinata	1085647	S	26	0	26	0.00000
Cardiobacterium hominis	2718	S	112	1	113	0.00001
Cardiobacterium sp. Marseille-Q4385	2866573	S	11	0	11	0.00000
Legionella pneumophila	446	S	41	0	41	0.00000
Candidatus Coxiella mudrowiae	2054173	S	47	0	47	0.00000
Thiohalobacter sp. COW1	2795687	S	66	7	73	0.00000
Candidatus Reidiella endopervernicosa	2738883	S	19	0	19	0.00000
Solimonas sp. K1W22B-7	2303331	S	22	0	22	0.00000
Flagellatimonas centrodinii	2806210	S	14	0	14	0.00000
endosymbiont of unidentified scaly snail isolate Monju	1248727	S	32	0	32	0.00000
Sulfurifustis variabilis	1675686	S	22	0	22	0.00000
Immundisolibacter cernigliae	1810504	S	28	0	28	0.00000
Gilliamella apis	1970738	S	14	0	14	0.00000
Candidatus Comchoanobacter bicostacola	2919598	S	12	0	12	0.00000
Steroidobacter denitrificans	465721	S	10	0	10	0.00000
Sulfurivermis fontis	1972068	S	10	0	10	0.00000
Rhizobium sp. CSC1952	2978974	S	36	22	58	0.00000
Rhizobium sp. ACO-34A	1571470	S	25	10	35	0.00000
Rhizobium sp. CB3090	3039156	S	16	21	37	0.00000
Rhizobium sp. NIBRBAC000502774	2590777	S	10	26	36	0.00000
Rhizobium ruizarguesonis	2081791	S	165	113	278	0.00002
Rhizobium leguminosarum	384	S	85	105	190	0.00001
Rhizobium indicum	2583231	S	25	21	46	0.00000
Rhizobium binae	1138190	S	12	6	18	0.00000
Agrobacterium tumefaciens	358	S	119	95	214	0.00001
Agrobacterium pusense	648995	S	10	23	33	0.00000
Pseudorhizobium banfieldiae	1125847	S	46	36	82	0.00001
Pararhizobium sp. YC-54	2986920	S	12	4	16	0.00000
Neorhizobium galegae	399	S	19	6	25	0.00000
Allorhizobium pseudoryzae	379684	S	17	6	23	0.00000
Shinella sp. XGS7	2877941	S	122	28	150	0.00001
Shinella zoogloeoides	352475	S	72	140	212	0.00001
Sinorhizobium meliloti	382	S	38	53	91	0.00001
Sinorhizobium fredii	380	S	30	26	56	0.00000
Sinorhizobium alkalisoli	1752398	S	21	9	30	0.00000
Sinorhizobium garamanticum	680247	S	18	9	27	0.00000
Ensifer adhaerens	106592	S	20	9	29	0.00000
Ensifer canadensis	555315	S	10	7	17	0.00000
Candidatus Liberibacter solanacearum	556287	S	14	0	14	0.00000
Bradyrhizobium sp. 191	2782659	S	48	182	230	0.00001
Bradyrhizobium sp. CIAT3101	439387	S	27	21	48	0.00000
Bradyrhizobium sp. 186	2782654	S	21	20	41	0.00000
Bradyrhizobium sp. CCBAU 51765	1325102	S	20	68	88	0.00001
Bradyrhizobium sp. CCBAU 51753	1325100	S	15	11	26	0.00000
Bradyrhizobium sp. NP1	3049772	S	13	5	18	0.00000
Bradyrhizobium sp. CB1717	3039154	S	12	29	41	0.00000
Bradyrhizobium genosp. L	83637	S	11	8	19	0.00000
Bradyrhizobium sp. CB3035	2976824	S	11	26	37	0.00000
Bradyrhizobium sp. CCBAU 53351	1325114	S	11	69	80	0.00001
Bradyrhizobium quebecense	2748629	S	43	61	104	0.00001
Bradyrhizobium daqingense	993502	S	39	52	91	0.00001
Bradyrhizobium diazoefficiens	1355477	S	29	92	121	0.00001
Bradyrhizobium lablabi	722472	S	26	60	86	0.00001
Bradyrhizobium symbiodeficiens	1404367	S	23	76	99	0.00001
Bradyrhizobium roseus	3056648	S	17	7	24	0.00000
Bradyrhizobium erythrophlei	1437360	S	17	4	21	0.00000
Bradyrhizobium japonicum	375	S	13	30	43	0.00000
Bradyrhizobium canariense	255045	S	11	36	47	0.00000
Bradyrhizobium guangzhouense	1325095	S	11	13	24	0.00000
Bradyrhizobium amphicarpaeae	1404768	S	10	11	21	0.00000
Rhodopseudomonas palustris	1076	S	48	27	75	0.00000
Afipia sp. GAS231	1882747	S	27	47	74	0.00000
Tardiphaga sp. 37S4	1404741	S	14	16	30	0.00000
Mesorhizobium sp. M1B.F.Ca.ET.045.04.1.1	2493673	S	42	106	148	0.00001
Mesorhizobium sp. M1A.F.Ca.IN.022.06.1.1	2493680	S	23	57	80	0.00001
Mesorhizobium sp. DCY119	2108445	S	14	8	22	0.00000
Mesorhizobium sp. 131-2-1	2744518	S	13	37	50	0.00000
Aminobacter aminovorans	83263	S	45	66	111	0.00001
Aquibium microcysteis	675281	S	32	15	47	0.00000
Aquibium oceanicum	1670800	S	29	13	42	0.00000
Roseitalea porphyridii	1852022	S	17	7	24	0.00000
Hoeflea phototrophica	244596	S	15	3	18	0.00000
Chelativorans sp. AA-79	3028735	S	11	5	16	0.00000
Methylobacterium sp. FF17	2984843	S	39	10	49	0.00000
Methylobacterium sp. 391_Methyba4	3038924	S	19	88	107	0.00001
Methylobacterium indicum	1775910	S	33	20	53	0.00000
Methylobacterium nodulans	114616	S	26	6	32	0.00000
Methylobacterium brachiatum	269660	S	22	12	34	0.00000
Methylobacterium durans	2202825	S	15	4	19	0.00000
Methylobacterium aquaticum	270351	S	14	7	21	0.00000
Methylobacterium terrae	2202827	S	13	7	20	0.00000
Methylorubrum sp. B1-46	2897334	S	55	34	89	0.00001
Methylorubrum extorquens	408	S	18	32	50	0.00000
Methylorubrum populi	223967	S	12	8	20	0.00000
Microvirga sp. VF16	2807101	S	13	6	19	0.00000
Microvirga ossetica	1882682	S	12	6	18	0.00000
Microvirga thermotolerans	2651334	S	10	7	17	0.00000
Devosia sp. G20-9	3026418	S	158	20	178	0.00001
Devosia sp. SD17-2	2976459	S	57	18	75	0.00000
Devosia sp. J2-20	3026161	S	18	3	21	0.00000
Devosia sp. A16	1736675	S	14	3	17	0.00000
Devosia ginsengisoli	400770	S	30	8	38	0.00000
Devosia salina	2860336	S	25	7	32	0.00000
Pelagibacterium halotolerans	531813	S	32	8	40	0.00000
Mariluticola halotolerans	2909283	S	14	1	15	0.00000
Paradevosia shaoguanensis	1335043	S	12	6	18	0.00000
Ancylobacter polymorphus	223390	S	57	36	93	0.00001
Ancylobacter sp. WKF20	3039801	S	22	14	36	0.00000
Ancylobacter sp. TS-1	1850374	S	13	8	21	0.00000
Labrys sp. KNU-23	2789216	S	78	19	97	0.00001
Xanthobacter autotrophicus	280	S	35	36	71	0.00000
Xanthobacter dioxanivorans	2528964	S	19	10	29	0.00000
Azorhizobium caulinodans	7	S	22	8	30	0.00000
Pseudolabrys taiwanensis	331696	S	10	3	13	0.00000
Aquabacter sp. L1I39	2820278	S	11	3	14	0.00000
Bosea sp. F3-2	2599640	S	71	31	102	0.00001
Bosea sp. Tri-49	1867715	S	61	52	113	0.00001
Bosea sp. REN20	3068632	S	56	28	84	0.00001
Bosea sp. PAMC 26642	1792307	S	11	4	15	0.00000
Bosea sp. AS-1	2015316	S	11	5	16	0.00000
Bosea sp. 685	3080057	S	11	15	26	0.00000
Pseudochrobactrum algeriensis	2834768	S	91	21	112	0.00001
Brucella pseudogrignonensis	419475	S	14	47	61	0.00000
Aureimonas sp. AU20	1349819	S	34	10	44	0.00000
Aureimonas sp. SA4125	2826993	S	28	10	38	0.00000
Aureimonas altamirensis	370622	S	19	13	32	0.00000
Aureimonas populi	1701758	S	15	7	22	0.00000
Martelella mediterranea	293089	S	29	39	68	0.00000
Jiella pelagia	2986949	S	12	3	15	0.00000
